InvoiceID,InvoiceNumber,CustomerID,OrderID,InvoiceDate,DueDate,SubTotal,TaxAmount,TotalAmount,InvoiceStatus,CreatedBy
927c3a8c-a0ea-44f0-ab0e-427e8c8ec0a2,IN-F100025,CID-002,45ae28c5-5d63-41a8-b427-d5a91bfa6a91,2025-05-17,2025-05-17,869.95,76.12,946.07,Issued,SampleGen
88fc046f-a224-492f-a5bc-97bbae6a239e,IN-F100026,CID-002,f5366c69-a48f-414b-b35a-4ce2903b0ef1,2025-06-24,2025-06-24,659.97,57.75,717.72,Issued,SampleGen
3d7a218c-24ff-4491-a9a2-5e1453acb20e,IN-F100027,CID-002,9274a195-80f8-4e28-aa3c-3097ae153e79,2025-07-27,2025-07-27,3099.9,271.24,3371.14,Issued,SampleGen
df260971-5a51-4917-adcb-53d83e8593ce,IN-F100028,CID-002,6715774b-3ace-46cc-a0cf-7216a4876ef0,2025-08-28,2025-08-28,349.97,30.62,380.59,Issued,SampleGen
ead6e7e5-6f50-4a5d-b5e2-68eef4baeae0,IN-F100029,CID-002,dc9b137c-9310-439f-9b8e-061fb0d4e313,2025-09-28,2025-09-28,1659.93,145.24,1805.17,Issued,SampleGen
9850b11c-5108-487d-8cc4-33d5a17dfcae,IN-F100030,CID-002,96a6d92b-1ef6-4cbf-91c6-1ea078ac4901,2025-10-28,2025-10-28,1099.93,96.25,1196.18,Issued,SampleGen
a4fff2c5-f878-49a4-af88-8c02a5733d70,IN-F100031,CID-002,9e0aa6e3-e34e-4995-abd7-bfcf2686bf0b,2025-11-08,2025-11-08,899.98,78.75,978.73,Issued,SampleGen
d123d63d-f53d-4d57-bda2-ab053cb66a32,IN-F100032,CID-002,f0d78bbd-df5a-442d-a433-fb742f3c82f3,2025-12-28,2025-12-28,179.98,15.75,195.73,Issued,SampleGen
06a7fe91-a411-4609-8dde-db200900ffd9,IN-F100033,CID-002,95c013ed-e320-4592-ac4c-175b3e95472d,2026-01-25,2026-01-25,1009.91,88.36,1098.27,Issued,SampleGen
b71880cd-0b4f-4f9d-aada-6c7a7283e677,IN-F100034,CID-002,9ef13b7d-1b13-4a3a-9628-c4c13608eb4b,2026-02-21,2026-02-21,159.99,14.0,173.99,Issued,SampleGen
c97718ec-a56a-4891-86a3-bc1a401b0d5b,IN-F100035,CID-002,e0c6931c-1f38-421d-b153-0e42f0e74659,2026-03-12,2026-03-12,419.97,36.75,456.72,Issued,SampleGen
5c84e1a2-bde3-421b-84cb-91ecf2b9525b,IN-F100036,CID-002,3c45861d-5c2d-4431-b36e-2527de0da0ba,2026-04-28,2026-04-28,1094.93,95.8,1190.73,Issued,SampleGen
1006006e-16a1-43e6-8650-86d996b8fee8,IN-F100037,CID-003,baf525fb-809c-4b3f-9a6d-f5dcbb63d8b2,2025-01-16,2025-01-16,924.93,80.92,1005.85,Issued,SampleGen
10a7dc4f-5354-4464-8b17-acad1151da94,IN-F100038,CID-003,ca2f02da-6a20-48f5-902f-70ed9581bce5,2025-02-10,2025-02-10,1499.91,131.24,1631.15,Issued,SampleGen
695ddfbf-f69b-4f95-9b8a-06d0c72d62e0,IN-F100039,CID-003,fbeb2e2d-ab55-412a-99b3-a73dd55e249c,2025-03-16,2025-03-16,159.98,14.0,173.98,Issued,SampleGen
cbac458a-d0a2-47e2-b9ff-012b9e8db26d,IN-F100040,CID-003,a0344685-479a-40c9-97a5-0ed3fd8a5c01,2025-04-18,2025-04-18,239.97,20.99,260.96,Issued,SampleGen
6ecc1a5d-1e98-416a-8c88-203be002c3b1,IN-F100041,CID-003,70c7f23d-daba-4f0d-85ba-1e6c73389334,2025-05-31,2025-05-31,659.98,57.75,717.73,Issued,SampleGen
419912be-bf47-4369-bbe2-27a52ae75f68,IN-F100042,CID-003,fe4c7803-dc12-4918-90b9-b11d61e3bcd3,2025-06-21,2025-06-21,959.94,83.99,1043.93,Issued,SampleGen
56d253fa-a2d1-4bd3-9d90-1ff964353ef8,IN-F100043,CID-003,8cdc000f-6e60-4537-ab6b-1ca3cea7265d,2025-07-11,2025-07-11,579.96,50.74,630.7,Issued,SampleGen
4d387995-eeb4-4b2b-bd78-6d76dd8b855a,IN-F100044,CID-003,4ef7765d-bc15-4361-8552-6ee17b12046b,2025-08-11,2025-08-11,379.97,33.25,413.22,Issued,SampleGen
5563a5f6-adf7-4658-bdf8-05fcc9df0783,IN-F100045,CID-003,5139a761-dec8-4bc9-9576-b073e4587b05,2025-09-16,2025-09-16,1499.91,131.24,1631.15,Issued,SampleGen
29abb2f8-6941-4fea-9a36-974d7bdfcff6,IN-F100046,CID-003,005fa12e-5289-4025-b2e8-c57c3861eb06,2025-10-17,2025-10-17,459.98,40.24,500.22,Issued,SampleGen
8cb22cc8-6d64-4155-8125-0f59b8156309,IN-F100047,CID-003,1e159774-e195-4885-a88a-87661fa19aae,2025-11-20,2025-11-20,349.97,30.62,380.59,Issued,SampleGen
133ba79e-1b1d-483c-9f3d-eda82be644c8,IN-F100048,CID-003,cb80826e-5891-481c-abd1-c37114624dd8,2025-12-14,2025-12-14,359.96,31.5,391.46,Issued,SampleGen
51f6ca25-c15b-4758-aaa8-bca4e8848e67,IN-F100049,CID-003,8fab9b93-ca98-4ebd-8d1a-df7f0cec5a11,2026-01-24,2026-01-24,869.97,76.12,946.09,Issued,SampleGen
f0ca942d-0cc3-469d-a592-318ddb11563e,IN-F100050,CID-003,06f3315d-0eab-4bd8-892d-3abe0a80befe,2026-02-22,2026-02-22,974.93,85.3,1060.23,Issued,SampleGen
0d682065-df0a-4430-88b8-86e4ba10153e,IN-F100051,CID-003,16617941-760e-4d05-a8f2-ba3b04b94ebf,2026-03-02,2026-03-02,1204.95,105.44,1310.39,Issued,SampleGen
2012dcee-f3b4-400c-a40c-1be41205e27e,IN-F100052,CID-003,eabc4ed8-e623-4fd9-a8a7-ca94c4b2c01e,2026-04-14,2026-04-14,2019.94,176.74,2196.68,Issued,SampleGen
8217be74-5b1f-409c-92ab-64c2b2290884,IN-F100053,CID-004,7c4acc94-461a-421c-80c5-02c2df258904,2025-01-03,2025-01-03,1814.93,158.81,1973.74,Issued,SampleGen
5e3bf645-c97f-4300-aec8-92e87f091389,IN-F100054,CID-004,e5187ed1-96f3-48a9-918c-57443143cd51,2025-02-21,2025-02-21,449.97,39.37,489.34,Issued,SampleGen
af703d62-b2a6-4b3e-babd-701f51699550,IN-F100055,CID-004,3f07f631-1c9a-46b5-8e67-5612bc2c8023,2025-03-31,2025-03-31,2144.91,187.67,2332.58,Issued,SampleGen
83466cda-0234-44fd-863b-aaa73450bbb1,IN-F100056,CID-004,440949f6-ce2d-4e90-9335-18d00794e125,2025-04-06,2025-04-06,519.98,45.49,565.47,Issued,SampleGen
54908367-fc99-4ae8-8d32-75f6e2d4d83a,IN-F100057,CID-004,dc7b3f11-5382-4167-a0e7-7dc2fc467fff,2025-05-21,2025-05-21,1679.96,146.99,1826.95,Issued,SampleGen
e26c4778-50f7-4821-9ec2-babf67dd0db5,IN-F100058,CID-004,523944ab-7d06-4b33-b1e9-02a3473144d2,2025-06-06,2025-06-06,439.98,38.5,478.48,Issued,SampleGen
4c779a1d-937e-4b58-956b-a6827f37e9b0,IN-F100059,CID-004,873d72ec-d7d4-4273-ac4f-9c556f931804,2025-07-21,2025-07-21,1539.95,134.74,1674.69,Issued,SampleGen
bf635b4d-5d39-46e6-babe-b294838c99c5,IN-F100060,CID-004,bf65789e-669a-46fb-8a26-7a151ec006ad,2025-08-22,2025-08-22,179.98,15.75,195.73,Issued,SampleGen
27130ede-d070-4c43-8dc9-c9c67bbf7245,IN-F100061,CID-004,bb0171fd-d805-46c7-a27a-f6fba4cec280,2025-09-13,2025-09-13,839.96,73.49,913.45,Issued,SampleGen
5b7f032d-eb1d-4efe-a503-53412f979ab5,IN-F100062,CID-004,43914f25-ed93-4d7a-bfe0-28eb4b804634,2025-10-27,2025-10-27,549.96,48.12,598.08,Issued,SampleGen
c474fe62-9219-471b-ad4e-a7481780fd56,IN-F100063,CID-004,162a25bc-37cd-455e-886b-fbfc76d4f679,2025-11-25,2025-11-25,789.97,69.12,859.09,Issued,SampleGen
d766fb9d-548a-4735-8bda-00afe4b9d2d7,IN-F100064,CID-004,8d5bbc47-6dea-45e8-98b5-29dcc9f00854,2025-12-09,2025-12-09,329.98,28.87,358.85,Issued,SampleGen
2e32f3ea-fd92-4a1b-a3a1-c3fa22f1434d,IN-F100065,CID-004,2bcecc10-ef0f-4a0e-832d-ab909b45142a,2026-01-31,2026-01-31,1044.94,91.44,1136.38,Issued,SampleGen
7bc8ee98-48a7-4f1f-a9dc-b0ad4892e8bc,IN-F100066,CID-004,c7c4ff3f-31ea-49a7-b5c9-f706f160e81c,2026-02-06,2026-02-06,449.97,39.37,489.34,Issued,SampleGen
cc63ffc5-fb62-4b8a-91ef-793a12944d7c,IN-F100067,CID-004,91d04cce-a4d2-41ae-ac64-40a30f3a6399,2026-03-05,2026-03-05,1829.93,160.11,1990.04,Issued,SampleGen
1d62a4dc-8d4e-42c2-aaaf-272dc36798b7,IN-F100068,CID-004,28ff1ee3-bc0c-42b9-85db-8d62088bdd7e,2026-04-26,2026-04-26,269.97,23.62,293.59,Issued,SampleGen
2589cd7d-f45b-45d7-a9f7-14ba617b9fb4,IN-F100069,CID-005,1296b50a-0452-4756-9c90-d408eddda26c,2025-01-19,2025-01-19,1919.94,167.99,2087.93,Issued,SampleGen
c2785be2-acd9-44cc-8cbc-95c1a90b3e96,IN-F100070,CID-005,dec299d3-d4ba-43d9-aaee-a5433f447d14,2025-02-09,2025-02-09,1139.92,99.75,1239.67,Issued,SampleGen
98904d0f-79b5-49b0-821c-c35affbe7f77,IN-F100071,CID-005,5e72bf0e-af22-40a8-a72e-200e0c45f9b9,2025-03-05,2025-03-05,1219.93,106.74,1326.67,Issued,SampleGen
16f5c3ae-c0b0-462d-9c55-01ef7181d4e9,IN-F100072,CID-005,e3d6d0d6-83c4-40b5-b9b9-0ae79ae3dd67,2025-04-06,2025-04-06,509.97,44.62,554.59,Issued,SampleGen
10344a80-f1d7-408e-a8f7-bd00a65a131a,IN-F100073,CID-005,a1387c51-2d12-4cca-bc12-30691f4627b7,2025-05-11,2025-05-11,1499.92,131.24,1631.16,Issued,SampleGen
c347773f-a479-43a6-a8a2-d5cca869e7fd,IN-F100074,CID-005,ba38e37f-7de8-4b04-8416-0cc8eae29eb7,2025-06-20,2025-06-20,1569.93,137.37,1707.3,Issued,SampleGen
7f11714c-3f2b-47de-a479-0f66b74ec9c7,IN-F100075,CID-005,71f80170-13a6-4e73-b500-e638622404cd,2025-07-26,2025-07-26,879.92,76.99,956.91,Issued,SampleGen
8e979095-a504-4732-a054-4ee51bbeb4a7,IN-F100076,CID-005,034caf71-0357-4194-8ef8-dc7e3087f472,2025-08-28,2025-08-28,1259.94,110.24,1370.18,Issued,SampleGen
bdc9d229-b7d8-4a34-9e0f-9fec721c2f32,IN-F100077,CID-005,fc1cc144-8ec2-47cd-9ac0-014f85e5c77f,2025-09-26,2025-09-26,179.98,15.75,195.73,Issued,SampleGen
4aba3bd0-dfa4-4f6c-a138-1432a60ac658,IN-F100078,CID-005,31438270-566f-407e-9114-274beafdbd78,2025-10-13,2025-10-13,419.96,36.74,456.7,Issued,SampleGen
fa8fa27c-d47c-4d54-b23a-2ea74cd8597f,IN-F100079,CID-005,e01b508f-2e5c-44af-8dd5-d2fb2ff0185d,2025-11-05,2025-11-05,539.97,47.25,587.22,Issued,SampleGen
576056a1-54e0-4d18-af8b-6848fe665f2f,IN-F100080,CID-005,e2226d76-ae14-44e3-b623-693bb981bf3a,2025-12-04,2025-12-04,1589.9,139.12,1729.02,Issued,SampleGen
cede6066-044b-4bd7-a62f-6326f63a29c5,IN-F100081,CID-005,f6aa162e-f74a-4d19-bef8-2d61243d6f83,2026-02-01,2026-02-01,1209.94,105.87,1315.81,Issued,SampleGen
1df50f32-80cb-4fca-8a0d-88d2a3f2e83a,IN-F100082,CID-005,ef12bf42-1276-4dce-a56f-e67db1194997,2026-02-19,2026-02-19,1469.93,128.62,1598.55,Issued,SampleGen
80ee7576-bdbf-41cd-957c-15ef9ce5f2b0,IN-F100083,CID-005,85593db3-d36e-4210-8a10-68fa10d3b00d,2026-03-29,2026-03-29,2774.93,242.8,3017.73,Issued,SampleGen
b1a48dbd-1ff1-4454-865f-cf05cdf5cdb9,IN-F100084,CID-005,65df6cb4-8a5f-4ef5-ab30-b287ec571a9e,2026-04-24,2026-04-24,1819.92,159.24,1979.16,Issued,SampleGen
441e276c-41ef-42c3-b37b-047c33a6fdb9,IN-F100085,CID-006,7adf678a-91ab-4fe3-88a2-c8ac12ce3440,2025-01-16,2025-01-16,449.97,39.37,489.34,Issued,SampleGen
46f0113b-9ac4-426e-ae8a-1cf54cbafaac,IN-F100086,CID-006,75aa6ab3-1dd2-4e4c-952e-e1be3148d374,2025-02-27,2025-02-27,1009.91,88.37,1098.28,Issued,SampleGen
2cb09fab-ac42-4b82-897c-90721032ede9,IN-F100087,CID-006,df3b66fa-2e7f-4fa7-ad97-73c1856200ea,2025-03-09,2025-03-09,1519.92,132.99,1652.91,Issued,SampleGen
867a8b44-b822-4116-87f6-ee7e8e72f450,IN-F100088,CID-006,ebc18010-897a-4e6a-b782-6e7980a13adb,2025-04-19,2025-04-19,449.97,39.37,489.34,Issued,SampleGen
cbb77fbe-3125-4403-9126-ec3cbe19e0af,IN-F100089,CID-006,2892aa31-ec9f-4f34-a4d0-0643cca4e163,2025-05-23,2025-05-23,449.97,39.37,489.34,Issued,SampleGen
158daa8b-827b-46c3-a9fd-221eb79eb5f8,IN-F100090,CID-006,b4ede27d-f3fb-418a-b14b-6298cc494ed2,2025-06-19,2025-06-19,529.97,46.37,576.34,Issued,SampleGen
b377cc4d-6daa-4062-90d8-b2a0c7669dfb,IN-F100091,CID-006,36947d05-e881-4225-9eda-d547a74e42f4,2025-07-21,2025-07-21,1049.97,91.87,1141.84,Issued,SampleGen
17dc3c3c-1762-488c-9002-342d26c8a177,IN-F100092,CID-006,6df0e093-218e-4bac-b0f8-fff0e553a023,2025-08-29,2025-08-29,2169.92,189.87,2359.79,Issued,SampleGen
4fdf182a-612b-4ba4-8a8f-23907dbc0c92,IN-F100093,CID-006,5011980e-7c3e-4925-93fa-5742c6113bcf,2025-10-01,2025-10-01,489.96,42.86,532.82,Issued,SampleGen
7ac7fcda-1c0f-41ea-b446-b85c02ced118,IN-F100094,CID-006,112884e4-67c8-41fe-86e8-26c25edecb30,2025-10-25,2025-10-25,259.97,22.75,282.72,Issued,SampleGen
985e1be1-3fe6-4092-a8c5-a594c376c35f,IN-F100095,CID-006,abbc985c-3b8b-403a-a34d-b538f30ad0a2,2025-11-14,2025-11-14,574.93,50.3,625.23,Issued,SampleGen
20af96a2-cf17-4cc4-b540-8493b2edd2c6,IN-F100096,CID-006,11d63ce3-f2c2-4e1b-bb8b-2b6f6c1393e5,2025-12-04,2025-12-04,414.97,36.3,451.27,Issued,SampleGen
f4cc7d57-e2b0-4184-a046-3c0e21ab55f2,IN-F100097,CID-006,acd85a36-4fc9-49bd-89e2-50c86c24cdb6,2025-12-19,2025-12-19,1417.4,124.02,1541.42,Issued,SampleGen
29318e49-8661-4af2-bc18-482e6267aa6b,IN-F100098,CID-006,58e675c1-b63e-4e70-92d3-eb88cc1693a8,2026-01-12,2026-01-12,449.96,39.37,489.33,Issued,SampleGen
0b527447-23f8-407c-a330-3ba1d6870f33,IN-F100099,CID-006,12cf020e-7e1f-4f12-b09e-1485b4bad384,2026-02-20,2026-02-20,669.98,58.62,728.6,Issued,SampleGen
69371bda-2cfe-406a-8322-8cc9c3e1cb4a,IN-F100100,CID-006,9175d6e5-0b4c-468d-bfa5-06baaed0e9ea,2026-03-08,2026-03-08,1859.92,162.74,2022.66,Issued,SampleGen
cf1f95c6-4f2d-4143-8dd2-030bada82052,IN-F100101,CID-006,95de94ac-c3a1-4aa0-bf8b-982b5552380d,2026-04-15,2026-04-15,1159.91,101.49,1261.4,Issued,SampleGen
8c1a88f8-04a5-494b-918e-e8f548b088b5,IN-F100102,CID-006,a399625d-a4bd-45e5-b3ce-3546da768e52,2026-04-15,2026-04-15,1029.95,90.12,1120.07,Issued,SampleGen
83fc00d1-a27c-42ed-9eca-b9a7f0e905e1,IN-F100103,CID-007,e786f0ed-7204-4550-a614-ed9483bd74a0,2025-01-30,2025-01-30,1269.92,111.12,1381.04,Issued,SampleGen
4e1026d3-243b-4bbe-a5f8-9a9df9a6d9e7,IN-F100104,CID-007,16cfe587-d4f2-4568-aaab-1c9aed8fbd85,2025-02-22,2025-02-22,249.97,21.87,271.84,Issued,SampleGen
dcd32759-1923-44ac-bf39-2f48291e559b,IN-F100105,CID-007,287cd74b-4cc1-4ccc-b7f6-9e17b111400c,2025-03-05,2025-03-05,159.98,14.0,173.98,Issued,SampleGen
cc6726e3-15c8-4934-9204-0310d17ffbde,IN-F100106,CID-007,3a7889ed-136c-42b3-a7f6-236a6b96b2da,2025-04-26,2025-04-26,1239.93,108.49,1348.42,Issued,SampleGen
a9ceed9e-90bf-4eb2-b418-106cf900d87a,IN-F100107,CID-007,d8dd66be-a1eb-4eea-8256-945218e91f3a,2025-05-17,2025-05-17,629.95,55.12,685.07,Issued,SampleGen
1c771ee7-a7be-4467-8cb2-dd686971f545,IN-F100108,CID-007,63a1c0d7-4100-4346-bc9e-3f5d462e2a6e,2025-06-26,2025-06-26,89.99,7.87,97.86,Issued,SampleGen
c9cef97d-e46e-497d-a7ad-538ca18b739d,IN-F100109,CID-007,bd7cf79d-3b42-4135-992a-95df44f28104,2025-07-02,2025-07-02,489.96,42.86,532.82,Issued,SampleGen
bf3ff44e-1d4e-44e3-b910-6ebb4b7d6aee,IN-F100110,CID-007,9dd5aab5-d047-4b4b-9468-f6d5396b3006,2025-08-26,2025-08-26,239.97,21.0,260.97,Issued,SampleGen
38157470-32cc-42ac-8b82-8bd96cd27ad2,IN-F100111,CID-007,f55f9e62-bdf5-4b84-94bf-e5e1eb79e04b,2025-09-04,2025-09-04,719.96,62.99,782.95,Issued,SampleGen
f4069fc4-2948-41e3-944b-945b2614d659,IN-F100112,CID-007,afea02ad-75b6-45b4-85c1-b295868a8d03,2025-10-07,2025-10-07,359.98,31.49,391.47,Issued,SampleGen
89bd4048-9bd3-451f-9e9d-ed7916410165,IN-F100113,CID-007,f3682ad9-25da-41a7-ba23-9e9affbd310b,2025-11-03,2025-11-03,449.99,39.37,489.36,Issued,SampleGen
2e2fdc17-4ae1-4296-9339-c18e2ec40d4b,IN-F100114,CID-007,30f572ad-1eb0-4012-b0dd-fda78de69cbc,2026-01-01,2026-01-01,149.99,13.12,163.11,Issued,SampleGen
28c00ece-8a8b-41e6-8b53-14d0a3e86683,IN-F100115,CID-007,95ce7b92-17c2-49e4-869c-160d97911b4f,2026-01-07,2026-01-07,1079.96,94.5,1174.46,Issued,SampleGen
360f0cf1-c5d7-48ac-a4ac-9b6659059bca,IN-F100116,CID-007,360d247d-f29c-4b84-bfac-bd75f538f699,2026-02-28,2026-02-28,669.96,58.62,728.58,Issued,SampleGen
c161a7c6-7bc2-4718-975a-49a92fe6b1b8,IN-F100117,CID-007,2149ec2a-b0bd-433b-891a-3be86254c105,2026-03-19,2026-03-19,329.99,28.87,358.86,Issued,SampleGen
da3745cc-a5fa-41b6-b536-eb39450165b9,IN-F100118,CID-007,2cad6100-562f-4b46-b154-1e2725ffbdf7,2026-04-22,2026-04-22,1289.96,112.87,1402.83,Issued,SampleGen
01eef91e-2ec1-4fa3-8335-5bd183927ffa,IN-F100119,CID-008,79915989-950c-41fe-986e-e0c97d5b067a,2025-01-03,2025-01-03,449.97,39.37,489.34,Issued,SampleGen
d69dae37-2e6b-4e28-b51c-2684edbd0ed4,IN-F100120,CID-008,ad4ffee7-6385-4542-af67-d0675b5445b1,2025-02-05,2025-02-05,1029.92,90.12,1120.04,Issued,SampleGen
ee4e11d3-4f9e-46c6-9a00-24d3a1d6f382,IN-F100121,CID-008,261d170e-d0c2-458c-9791-f8a17784842a,2025-03-27,2025-03-27,2429.93,212.61,2642.54,Issued,SampleGen
2a5be903-3613-4092-b207-f2f37da2e641,IN-F100122,CID-008,f1b8eed3-c0e7-4eb1-abfa-722dcbcd4597,2025-04-20,2025-04-20,89.99,7.87,97.86,Issued,SampleGen
bfb4ec4a-413a-4cd0-a59c-6f5180335306,IN-F100123,CID-008,3365f72a-fbaf-45a0-8df2-4c9bebdaa7bc,2025-05-08,2025-05-08,509.94,44.62,554.56,Issued,SampleGen
27740491-c9c9-41f2-8e92-a9d0bae7dfaf,IN-F100124,CID-008,80276a79-fde7-4ec9-ae65-123b1a0d588f,2025-06-30,2025-06-30,989.92,86.62,1076.54,Issued,SampleGen
3137ee13-d771-4123-b7ce-bea82fc5d17b,IN-F100125,CID-008,791d45e5-d932-460f-90b6-e8fa13ce339d,2025-07-11,2025-07-11,989.97,86.62,1076.59,Issued,SampleGen
a668a37f-c02a-4041-ab49-5e8a97040c0d,IN-F100126,CID-008,9e4c6828-d69b-447f-bdc8-774cd85b84c2,2025-08-22,2025-08-22,79.99,7.0,86.99,Issued,SampleGen
17e789ae-e5d8-4557-a4ee-648248dda5d2,IN-F100127,CID-008,89e7d22b-0030-4cfc-a49d-3ab4f74e5d9d,2025-09-11,2025-09-11,159.99,14.0,173.99,Issued,SampleGen
a6d7e7b6-09fc-4eb5-8ed1-e9df73d0607b,IN-F100128,CID-008,a8b9e303-c158-46e9-8cdc-c1824c399606,2025-10-18,2025-10-18,599.94,52.5,652.44,Issued,SampleGen
49a636ed-2cc0-453d-98e7-7eb0a0280553,IN-F100129,CID-008,3d35e243-7124-4baf-a9d3-6084b236a389,2025-11-16,2025-11-16,1109.95,97.11,1207.06,Issued,SampleGen
47d7c528-86d3-4e82-8c33-f61678524c40,IN-F100130,CID-008,8cdf10c3-4bb3-4e89-8991-332bfe4fe962,2025-12-04,2025-12-04,399.97,35.0,434.97,Issued,SampleGen
01d5a688-bd5f-42ff-bd3f-dfdee45d8c81,IN-F100131,CID-008,bb7e678c-20ef-4161-add7-ffc19caaec21,2026-01-07,2026-01-07,1129.93,98.87,1228.8,Issued,SampleGen
4d35ae09-5aa4-4291-b9f4-3656e6da3fc4,IN-F100132,CID-008,f2f8955b-ae95-46ca-a275-71d8e42aae5b,2026-02-23,2026-02-23,1229.93,107.61,1337.54,Issued,SampleGen
