PaymentID,InvoiceID,CustomerID,PaymentDate,PaymentAmount,PaymentMethod,PaymentStatus,CreatedBy
4abf1500-25f0-47b3-8852-3c62047dc7d4,b6748cad-0805-41bc-8496-f2a1dbc6383b,CID-001,2026-04-28,1848.66,MC,Completed,SampleGen
5060c24c-0d54-44cc-b161-98e62f5a0d6e,83ad7bd8-a85c-4af7-aa1f-205c1d6d854f,CID-002,2025-01-19,1071.1,VISA,Completed,SampleGen
59a96297-c668-4c68-bd8f-c69a0d1554f2,e47ba264-0a29-43c8-832b-87f0a369bd9f,CID-002,2025-02-15,1500.63,MC,Completed,SampleGen
8d63fe15-075f-4f40-b575-5ce72c4145b7,9a78dbdf-703f-4a7d-b5ea-5c0176bd09b5,CID-002,2025-03-25,489.36,VISA,Completed,SampleGen
8b2c87f9-2fb2-417f-838e-64beb0a3be3e,07bfd0af-ef39-450d-a4ed-b4889cd3fc49,CID-002,2025-04-28,717.68,AmEx,Completed,SampleGen
16e9914c-5a66-49bc-adf9-4ec9ce63274f,927c3a8c-a0ea-44f0-ab0e-427e8c8ec0a2,CID-002,2025-05-17,946.07,AmEx,Completed,SampleGen
5f6999f7-e34b-4f69-99fd-dfb6e2050415,88fc046f-a224-492f-a5bc-97bbae6a239e,CID-002,2025-06-24,717.72,MC,Completed,SampleGen
d1b8c12c-cf98-4f9f-9af6-531cbd60da42,3d7a218c-24ff-4491-a9a2-5e1453acb20e,CID-002,2025-07-27,3371.14,AmEx,Completed,SampleGen
c381244b-c69c-4b95-bdbc-aceed67de0f1,df260971-5a51-4917-adcb-53d83e8593ce,CID-002,2025-08-28,380.59,Discover,Completed,SampleGen
512c9b44-c292-4e31-ba79-e1501f0a216a,ead6e7e5-6f50-4a5d-b5e2-68eef4baeae0,CID-002,2025-09-28,1805.17,VISA,Completed,SampleGen
0e99a181-b7e7-42b4-9f0d-e72f8cfc1e32,9850b11c-5108-487d-8cc4-33d5a17dfcae,CID-002,2025-10-28,1196.18,VISA,Completed,SampleGen
5ec2de01-9971-47c4-905e-b37aed483859,a4fff2c5-f878-49a4-af88-8c02a5733d70,CID-002,2025-11-08,978.73,MC,Completed,SampleGen
3c720489-b6ef-4ce4-b213-2a15d8d7d611,d123d63d-f53d-4d57-bda2-ab053cb66a32,CID-002,2025-12-28,195.73,VISA,Completed,SampleGen
846e5262-2572-466c-9314-8e9411199906,06a7fe91-a411-4609-8dde-db200900ffd9,CID-002,2026-01-25,1098.27,MC,Completed,SampleGen
df4e50ca-4726-4dbb-ae1a-133be81896e3,b71880cd-0b4f-4f9d-aada-6c7a7283e677,CID-002,2026-02-21,173.99,MC,Completed,SampleGen
882d679b-9bab-4cb1-ad71-c581402a5470,c97718ec-a56a-4891-86a3-bc1a401b0d5b,CID-002,2026-03-12,456.72,MC,Completed,SampleGen
4f8a8d74-8e96-49f3-93f4-5218599173c6,5c84e1a2-bde3-421b-84cb-91ecf2b9525b,CID-002,2026-04-28,1190.73,AmEx,Completed,SampleGen
2189165a-899e-4d1a-bdaf-e751d72b101b,1006006e-16a1-43e6-8650-86d996b8fee8,CID-003,2025-01-16,1005.85,MC,Completed,SampleGen
05bf9931-f015-4814-8935-0f2c7ce027e2,10a7dc4f-5354-4464-8b17-acad1151da94,CID-003,2025-02-10,1631.15,VISA,Completed,SampleGen
a701dbcb-a329-40e6-965d-3486da87ed4e,695ddfbf-f69b-4f95-9b8a-06d0c72d62e0,CID-003,2025-03-16,173.98,Discover,Completed,SampleGen
b5f356c9-d21a-41ed-8897-89fc9765cb4e,cbac458a-d0a2-47e2-b9ff-012b9e8db26d,CID-003,2025-04-18,260.96,MC,Completed,SampleGen
98b515c5-2f5c-4409-bd45-fa5b4af85ce2,6ecc1a5d-1e98-416a-8c88-203be002c3b1,CID-003,2025-05-31,717.73,MC,Completed,SampleGen
d05f8697-d12a-4851-8e55-9462b3fc4d39,419912be-bf47-4369-bbe2-27a52ae75f68,CID-003,2025-06-21,1043.93,AmEx,Completed,SampleGen
04e6da83-5633-4765-a6ff-6dcaf60b7ee0,56d253fa-a2d1-4bd3-9d90-1ff964353ef8,CID-003,2025-07-11,630.7,AmEx,Completed,SampleGen
1b62e5d0-b755-46c0-97b4-9099826bea51,4d387995-eeb4-4b2b-bd78-6d76dd8b855a,CID-003,2025-08-11,413.22,VISA,Completed,SampleGen
e9748610-6a1d-47dd-a01d-9f008f06d15f,5563a5f6-adf7-4658-bdf8-05fcc9df0783,CID-003,2025-09-16,1631.15,PayPal,Completed,SampleGen
8a00bb4c-16b0-470f-80b3-41efe82765dc,29abb2f8-6941-4fea-9a36-974d7bdfcff6,CID-003,2025-10-17,500.22,AmEx,Completed,SampleGen
64c98a18-979b-4d29-a293-87a45b3cc286,8cb22cc8-6d64-4155-8125-0f59b8156309,CID-003,2025-11-20,380.59,VISA,Completed,SampleGen
17de0e41-8e61-4216-b9b7-4fd121e973b8,133ba79e-1b1d-483c-9f3d-eda82be644c8,CID-003,2025-12-14,391.46,MC,Completed,SampleGen
6dcf992e-8fb4-4fbf-914e-469667f6dbd6,51f6ca25-c15b-4758-aaa8-bca4e8848e67,CID-003,2026-01-24,946.09,PayPal,Completed,SampleGen
2ddf952f-13c4-4d97-8056-40ee767d5513,f0ca942d-0cc3-469d-a592-318ddb11563e,CID-003,2026-02-22,1060.23,VISA,Completed,SampleGen
2702e438-ca76-43e1-89bd-f05971d285e4,0d682065-df0a-4430-88b8-86e4ba10153e,CID-003,2026-03-02,1310.39,AmEx,Completed,SampleGen
698dacb2-1015-4086-b28a-dac231975d1c,2012dcee-f3b4-400c-a40c-1be41205e27e,CID-003,2026-04-14,2196.68,MC,Completed,SampleGen
39f5b110-2911-4c9c-a629-4b845ea17120,8217be74-5b1f-409c-92ab-64c2b2290884,CID-004,2025-01-03,1973.74,VISA,Completed,SampleGen
52746e25-274c-42e9-a860-b2eda82d0184,5e3bf645-c97f-4300-aec8-92e87f091389,CID-004,2025-02-21,489.34,VISA,Completed,SampleGen
03914f0e-97a1-4e9d-8dc6-48590f76781d,af703d62-b2a6-4b3e-babd-701f51699550,CID-004,2025-03-31,2332.58,AmEx,Completed,SampleGen
3f7fb0b5-e408-46cc-88c7-0f6b1d51f017,83466cda-0234-44fd-863b-aaa73450bbb1,CID-004,2025-04-06,565.47,Discover,Completed,SampleGen
01c0ef16-990a-4950-a636-1cbcb4226a68,54908367-fc99-4ae8-8d32-75f6e2d4d83a,CID-004,2025-05-21,1826.95,MC,Completed,SampleGen
2fdaccbe-ee98-4b23-8d42-b245e959e573,e26c4778-50f7-4821-9ec2-babf67dd0db5,CID-004,2025-06-06,478.48,AmEx,Completed,SampleGen
6d6817e1-e78b-44b6-9276-4909c5ee6e84,4c779a1d-937e-4b58-956b-a6827f37e9b0,CID-004,2025-07-21,1674.69,VISA,Completed,SampleGen
42ef6c41-f6b7-40cc-b521-b6a1c32f6f71,bf635b4d-5d39-46e6-babe-b294838c99c5,CID-004,2025-08-22,195.73,MC,Completed,SampleGen
09c4f463-984b-4d4d-9fcc-b528472e4df5,27130ede-d070-4c43-8dc9-c9c67bbf7245,CID-004,2025-09-13,913.45,AmEx,Completed,SampleGen
7b97eaa8-0b64-4192-b256-6f08bdb729c7,5b7f032d-eb1d-4efe-a503-53412f979ab5,CID-004,2025-10-27,598.08,MC,Completed,SampleGen
0a236a9b-4581-460a-80b5-82a3e2ed775e,c474fe62-9219-471b-ad4e-a7481780fd56,CID-004,2025-11-25,859.09,Discover,Completed,SampleGen
157af89a-40e5-4c64-b1fa-6acb1c9c1cf1,d766fb9d-548a-4735-8bda-00afe4b9d2d7,CID-004,2025-12-09,358.85,VISA,Completed,SampleGen
f645f961-c74b-45ad-bed5-7a1be751ead0,2e32f3ea-fd92-4a1b-a3a1-c3fa22f1434d,CID-004,2026-01-31,1136.38,VISA,Completed,SampleGen
bc19f171-9d95-4069-b15c-4db3124c540c,7bc8ee98-48a7-4f1f-a9dc-b0ad4892e8bc,CID-004,2026-02-06,489.34,VISA,Completed,SampleGen
181e1e30-e929-453d-b44c-c4c1cddf34f3,cc63ffc5-fb62-4b8a-91ef-793a12944d7c,CID-004,2026-03-05,1990.04,MC,Completed,SampleGen
6517ab3b-5909-43fb-9bd1-b7162266ed1d,1d62a4dc-8d4e-42c2-aaaf-272dc36798b7,CID-004,2026-04-26,293.59,PayPal,Completed,SampleGen
441edca5-0bef-48e8-8943-5082c645166d,2589cd7d-f45b-45d7-a9f7-14ba617b9fb4,CID-005,2025-01-19,2087.93,PayPal,Completed,SampleGen
29adf3de-a386-4764-a411-78a77ac9b1ad,c2785be2-acd9-44cc-8cbc-95c1a90b3e96,CID-005,2025-02-09,1239.67,MC,Completed,SampleGen
95d74d4d-ce56-453a-8631-84256953bbef,98904d0f-79b5-49b0-821c-c35affbe7f77,CID-005,2025-03-05,1326.67,VISA,Completed,SampleGen
dd5d9b2f-5d85-470c-89fb-f123f15fbd0b,16f5c3ae-c0b0-462d-9c55-01ef7181d4e9,CID-005,2025-04-06,554.59,VISA,Completed,SampleGen
69a73f08-b5f7-443e-b826-1192649628d8,10344a80-f1d7-408e-a8f7-bd00a65a131a,CID-005,2025-05-11,1631.16,MC,Completed,SampleGen
e0c9f3a2-33e7-4562-9b3a-61e86e5a86d7,c347773f-a479-43a6-a8a2-d5cca869e7fd,CID-005,2025-06-20,1707.3,VISA,Completed,SampleGen
87e970cd-1d77-4b05-93e9-86f17f6fb09e,7f11714c-3f2b-47de-a479-0f66b74ec9c7,CID-005,2025-07-26,956.91,VISA,Completed,SampleGen
0dd1813a-e74c-472b-956c-391dda6d67fc,8e979095-a504-4732-a054-4ee51bbeb4a7,CID-005,2025-08-28,1370.18,MC,Completed,SampleGen
ea155949-536b-45eb-9e05-1abcb20f4ba6,bdc9d229-b7d8-4a34-9e0f-9fec721c2f32,CID-005,2025-09-26,195.73,VISA,Completed,SampleGen
73931d38-6d14-40c8-942b-dbbc89c12352,4aba3bd0-dfa4-4f6c-a138-1432a60ac658,CID-005,2025-10-13,456.7,MC,Completed,SampleGen
88c90425-b6a8-4012-9e22-a650523bd36a,fa8fa27c-d47c-4d54-b23a-2ea74cd8597f,CID-005,2025-11-05,587.22,MC,Completed,SampleGen
a00418a3-b485-4893-aad8-98e23a8f6b6c,576056a1-54e0-4d18-af8b-6848fe665f2f,CID-005,2025-12-04,1729.02,PayPal,Completed,SampleGen
3bc48fb0-bbd2-4594-8cb9-6e55b9454d44,cede6066-044b-4bd7-a62f-6326f63a29c5,CID-005,2026-02-01,1315.81,AmEx,Completed,SampleGen
e5659811-34a7-4471-9591-e7cdd6909735,1df50f32-80cb-4fca-8a0d-88d2a3f2e83a,CID-005,2026-02-19,1598.55,MC,Completed,SampleGen
279e37f7-7193-4e0d-96e9-4b58b71759f8,80ee7576-bdbf-41cd-957c-15ef9ce5f2b0,CID-005,2026-03-29,3017.73,MC,Completed,SampleGen
9d17f813-5579-4c29-9b15-31c7a25f12b5,b1a48dbd-1ff1-4454-865f-cf05cdf5cdb9,CID-005,2026-04-24,1979.16,MC,Completed,SampleGen
bd42ef91-3567-40de-9f91-93d449322936,441e276c-41ef-42c3-b37b-047c33a6fdb9,CID-006,2025-01-16,489.34,MC,Completed,SampleGen
cf3d93a3-419e-49f4-9127-be0e5752b970,46f0113b-9ac4-426e-ae8a-1cf54cbafaac,CID-006,2025-02-27,1098.28,AmEx,Completed,SampleGen
8903d965-d38e-427d-858f-588fef2d8793,2cb09fab-ac42-4b82-897c-90721032ede9,CID-006,2025-03-09,1652.91,MC,Completed,SampleGen
59e3b3b0-f016-4d5a-a9b6-17aeb73eb13b,867a8b44-b822-4116-87f6-ee7e8e72f450,CID-006,2025-04-19,489.34,MC,Completed,SampleGen
5bc2da6c-82c4-474c-99ef-5aaa6b75f00a,cbb77fbe-3125-4403-9126-ec3cbe19e0af,CID-006,2025-05-23,489.34,AmEx,Completed,SampleGen
342a51a1-ac7c-470c-8eb5-99bb623904c6,158daa8b-827b-46c3-a9fd-221eb79eb5f8,CID-006,2025-06-19,576.34,VISA,Completed,SampleGen
5f150130-c6c2-4029-a68f-42827b13a4ef,b377cc4d-6daa-4062-90d8-b2a0c7669dfb,CID-006,2025-07-21,1141.84,MC,Completed,SampleGen
0c3ff565-9dd1-4919-a893-73a76f42b24c,17dc3c3c-1762-488c-9002-342d26c8a177,CID-006,2025-08-29,2359.79,VISA,Completed,SampleGen
a6272af1-e91b-4c65-a695-41824d8f846c,4fdf182a-612b-4ba4-8a8f-23907dbc0c92,CID-006,2025-10-01,532.82,VISA,Completed,SampleGen
9ddb67b3-45da-4821-b0c9-e66fa5e0cffc,7ac7fcda-1c0f-41ea-b446-b85c02ced118,CID-006,2025-10-25,282.72,MC,Completed,SampleGen
a4a94404-806c-4315-a099-1b3d82c71695,985e1be1-3fe6-4092-a8c5-a594c376c35f,CID-006,2025-11-14,625.23,MC,Completed,SampleGen
915ff7a6-b17e-4602-bbfd-2297ef394740,20af96a2-cf17-4cc4-b540-8493b2edd2c6,CID-006,2025-12-04,451.27,Discover,Completed,SampleGen
ae18fd66-c6fc-48ea-9c1d-62fdd4aa04ed,f4cc7d57-e2b0-4184-a046-3c0e21ab55f2,CID-006,2025-12-19,1541.42,VISA,Completed,SampleGen
7e5e4940-6d7d-42e8-bad1-018c304bd59f,29318e49-8661-4af2-bc18-482e6267aa6b,CID-006,2026-01-12,489.33,MC,Completed,SampleGen
8d64b041-4d94-4fe4-a182-d8996b92672d,0b527447-23f8-407c-a330-3ba1d6870f33,CID-006,2026-02-20,728.6,MC,Completed,SampleGen
9868deb8-a29c-4bda-ba7c-cac279b99e6a,69371bda-2cfe-406a-8322-8cc9c3e1cb4a,CID-006,2026-03-08,2022.66,VISA,Completed,SampleGen
9b18c3d2-3817-47ce-8bd3-956d0caca56a,cf1f95c6-4f2d-4143-8dd2-030bada82052,CID-006,2026-04-15,1261.4,AmEx,Completed,SampleGen
44066aef-2be3-4de5-ae72-3ffb939ec9df,8c1a88f8-04a5-494b-918e-e8f548b088b5,CID-006,2026-04-15,1120.07,MC,Completed,SampleGen
3f631b4a-2af8-4e4d-86c5-d7efbd5bfa8c,83fc00d1-a27c-42ed-9eca-b9a7f0e905e1,CID-007,2025-01-30,1381.04,MC,Completed,SampleGen
47b7da39-eaf6-4eab-acd3-49d06446989a,4e1026d3-243b-4bbe-a5f8-9a9df9a6d9e7,CID-007,2025-02-22,271.84,VISA,Completed,SampleGen
8ae9ad12-ac19-424c-a378-53b4718ade26,dcd32759-1923-44ac-bf39-2f48291e559b,CID-007,2025-03-05,173.98,AmEx,Completed,SampleGen
524adf00-d25f-4042-bd96-70af58d13705,cc6726e3-15c8-4934-9204-0310d17ffbde,CID-007,2025-04-26,1348.42,MC,Completed,SampleGen
d3de7c42-9593-4ce3-a7fd-9011fb5c47ad,a9ceed9e-90bf-4eb2-b418-106cf900d87a,CID-007,2025-05-17,685.07,VISA,Completed,SampleGen
e13212f9-ac26-48b8-968c-6e1e33142021,1c771ee7-a7be-4467-8cb2-dd686971f545,CID-007,2025-06-26,97.86,AmEx,Completed,SampleGen
a4b0e678-4b7a-4520-bc1b-d588762f620d,c9cef97d-e46e-497d-a7ad-538ca18b739d,CID-007,2025-07-02,532.82,VISA,Completed,SampleGen
8e4ce422-5951-4485-8387-9a52f1965fb9,bf3ff44e-1d4e-44e3-b910-6ebb4b7d6aee,CID-007,2025-08-26,260.97,VISA,Completed,SampleGen
1f04a128-f9ae-4368-b084-2b4b2daa7a1c,38157470-32cc-42ac-8b82-8bd96cd27ad2,CID-007,2025-09-04,782.95,PayPal,Completed,SampleGen
b461bf42-324a-4c1e-b681-d6aeb58f3436,f4069fc4-2948-41e3-944b-945b2614d659,CID-007,2025-10-07,391.47,VISA,Completed,SampleGen
20746b2a-e12b-43bb-9f17-ccb48bc85a7e,89bd4048-9bd3-451f-9e9d-ed7916410165,CID-007,2025-11-03,489.36,MC,Completed,SampleGen
8ed122e5-47cf-4ea6-a7e2-fd741f57130c,2e2fdc17-4ae1-4296-9339-c18e2ec40d4b,CID-007,2026-01-01,163.11,PayPal,Completed,SampleGen
56176ad4-a931-44bc-aefd-8d049ab1f6fa,28c00ece-8a8b-41e6-8b53-14d0a3e86683,CID-007,2026-01-07,1174.46,AmEx,Completed,SampleGen
73a32f9c-1562-443b-af4e-8f42170a8068,360f0cf1-c5d7-48ac-a4ac-9b6659059bca,CID-007,2026-02-28,728.58,PayPal,Completed,SampleGen
e7ca368a-9b7f-4493-accd-b0875a47086a,c161a7c6-7bc2-4718-975a-49a92fe6b1b8,CID-007,2026-03-19,358.86,AmEx,Completed,SampleGen
15b88a6d-2280-421c-be57-1118cdcce49b,da3745cc-a5fa-41b6-b536-eb39450165b9,CID-007,2026-04-22,1402.83,VISA,Completed,SampleGen
6c0354ee-4638-4e83-8910-bbedfe0ae5ac,01eef91e-2ec1-4fa3-8335-5bd183927ffa,CID-008,2025-01-03,489.34,AmEx,Completed,SampleGen
96dd4b1b-36ac-4e92-a685-7ee8eb51a2c4,d69dae37-2e6b-4e28-b51c-2684edbd0ed4,CID-008,2025-02-05,1120.04,MC,Completed,SampleGen
4c31645f-ae09-4bd6-ae11-51c293818fe4,ee4e11d3-4f9e-46c6-9a00-24d3a1d6f382,CID-008,2025-03-27,2642.54,AmEx,Completed,SampleGen
0a7d5734-9484-41cd-b3b8-c465cf4a8bf6,2a5be903-3613-4092-b207-f2f37da2e641,CID-008,2025-04-20,97.86,AmEx,Completed,SampleGen
0ab2f7be-61c1-49f2-94f5-da1621b30286,bfb4ec4a-413a-4cd0-a59c-6f5180335306,CID-008,2025-05-08,554.56,Discover,Completed,SampleGen
e8bd2d10-d138-4471-9279-4ba3d2f68d6b,27740491-c9c9-41f2-8e92-a9d0bae7dfaf,CID-008,2025-06-30,1076.54,MC,Completed,SampleGen
c6accd70-8975-4e70-905e-6ddb20c546bd,3137ee13-d771-4123-b7ce-bea82fc5d17b,CID-008,2025-07-11,1076.59,MC,Completed,SampleGen
f98f9e16-3957-43ef-8478-5cf6bc725688,a668a37f-c02a-4041-ab49-5e8a97040c0d,CID-008,2025-08-22,86.99,PayPal,Completed,SampleGen
bd055ff5-3f36-4fcb-94bf-2fc8d16a1003,17e789ae-e5d8-4557-a4ee-648248dda5d2,CID-008,2025-09-11,173.99,AmEx,Completed,SampleGen
f20b6d50-1109-445a-8b00-c14fa8773c3e,a6d7e7b6-09fc-4eb5-8ed1-e9df73d0607b,CID-008,2025-10-18,652.44,Discover,Completed,SampleGen
12931d71-b6aa-4084-b221-d57091c58a87,49a636ed-2cc0-453d-98e7-7eb0a0280553,CID-008,2025-11-16,1207.06,MC,Completed,SampleGen
372b4c4e-6456-4c66-8084-6cf976e53a62,47d7c528-86d3-4e82-8c33-f61678524c40,CID-008,2025-12-04,434.97,VISA,Completed,SampleGen
51874849-47dd-4915-b435-93c3cc9e8680,01d5a688-bd5f-42ff-bd3f-dfdee45d8c81,CID-008,2026-01-07,1228.8,VISA,Completed,SampleGen
2cf568e4-3125-4131-afe8-f84ba735e2f4,4d35ae09-5aa4-4291-b9f4-3656e6da3fc4,CID-008,2026-02-23,1337.54,MC,Completed,SampleGen
16c1e80e-f1e3-4857-9f4b-aef4854923b6,d5c26aaf-f8f5-4316-90e4-76bb39090e77,CID-008,2026-04-01,1228.79,VISA,Completed,SampleGen
f804c01c-c89e-4815-bc8d-1859a7b02de1,7deb9d66-45e7-45e1-8ea6-ec923cddcb43,CID-008,2026-04-06,195.74,VISA,Completed,SampleGen
6f872a96-9965-44a6-9b72-e2a6f0eb8c39,d41ad350-9aaf-4532-9e10-d3e36e6289b6,CID-009,2025-02-01,587.2,MC,Completed,SampleGen
c4ff589e-1f89-48c3-a696-05af2f0e639f,7fccacf8-3e55-4b43-bfb3-44e8121ed14a,CID-009,2025-02-13,1120.07,MC,Completed,SampleGen
c226aa75-4f16-4115-a2e1-33c2a7da033a,8b5bc88c-f568-4cdf-80f3-8dffd10e96ca,CID-009,2025-03-23,3343.96,MC,Completed,SampleGen
28697b09-9ac4-4bfc-be57-777cbbecad7c,98e43cc6-b46b-41ad-81df-75fae04a999d,CID-009,2025-04-16,1391.95,MC,Completed,SampleGen
c5d7e8e9-4b4e-4b7d-bb0f-b86a0fc84fa1,0d2b02ea-db15-4b08-900f-5fc098d0f4c2,CID-009,2025-05-29,380.6,VISA,Completed,SampleGen
2e5a5758-79f2-4d86-97aa-60bcc198530a,e9c6ca32-8f07-43df-a938-a6ae324d2b86,CID-009,2025-06-03,1163.58,VISA,Completed,SampleGen
8dc592cb-1919-4ff7-8bd8-92dfe3204d92,33f431ef-375d-4a29-8ada-bb6c68cb5d37,CID-009,2025-07-24,1109.2,PayPal,Completed,SampleGen
6a5c2661-e323-427b-bdec-cd6dd3cb1e15,ecb7994f-abfb-48ae-80e5-9aedb0631578,CID-009,2025-08-20,1060.25,Discover,Completed,SampleGen
e0689a4a-f5f1-4f11-bde1-68eb49eb9e91,3e545163-d891-453a-b03b-2cb495c6e5cd,CID-009,2025-09-24,103.3,VISA,Completed,SampleGen
53351a35-4eea-4587-b9be-856e6b8e743f,48a98375-4480-4932-be02-6e9c9a9d1428,CID-009,2025-10-18,527.37,MC,Completed,SampleGen
fe5e032c-a4a7-4940-8d37-a610cfeb906f,9a4568a8-aef5-4a86-9035-8823e08c078c,CID-009,2025-11-12,1620.29,Discover,Completed,SampleGen
a0cf0de0-3080-41c1-9f34-2b580bc6ae89,59d06092-2005-4b9b-b2a3-ae5aef22fe1b,CID-009,2025-12-18,464.88,Discover,Completed,SampleGen
ff04ec55-b8d9-4da1-b7e6-3c8d66793e08,6b9147f4-19cf-4ee2-b051-212a56ce5f4b,CID-009,2026-01-23,1141.79,AmEx,Completed,SampleGen
a646ea08-6786-42a6-b18c-5bc610036bd5,5749ea0f-3a18-4d54-a61a-1d52d83988ad,CID-009,2026-02-26,326.23,VISA,Completed,SampleGen
2a2603d9-26de-4fa7-9469-b6438fb7f679,89cfe488-3567-4b59-b886-573ea72bd1aa,CID-009,2026-04-01,1402.81,MC,Completed,SampleGen
4b3c98a0-05d6-4f48-a2ce-28f4515c3ddf,f3b160bc-8c8a-40c2-8d9b-541a42f94c7a,CID-009,2026-04-30,1011.33,AmEx,Completed,SampleGen
4c18a22a-fa70-496b-87cc-2c1533c43704,a7b15783-9898-4d31-a20a-77d1e33d139a,CID-010,2025-01-20,652.44,VISA,Completed,SampleGen
cff5841d-690f-431b-9612-e3141e396e96,4113d020-c5db-4af0-bb82-13ca7c2519fb,CID-010,2025-02-05,1685.53,MC,Completed,SampleGen
e8aa1e6d-8e9c-439a-80e1-db87685a0b96,c521e95d-abfc-41d5-95da-5e92056f7df3,CID-010,2025-03-08,163.11,MC,Completed,SampleGen
2c1b137e-41a2-4b0d-b18c-9e7828549983,2af017c3-7ad1-47b7-9d48-fd31d7344268,CID-010,2025-04-18,1435.42,VISA,Completed,SampleGen
62ac671a-1d10-4b9d-8035-fc50faac4431,c3a5c1f4-15ff-4592-846d-054ea8f51abf,CID-010,2025-05-31,1620.27,VISA,Completed,SampleGen
f3e982e8-4a6c-4375-80fa-73fd6e3f077b,be048e56-d653-42d3-98c5-b3fc3954c363,CID-010,2025-06-06,3262.41,VISA,Completed,SampleGen
eccdc041-a8ea-421e-837d-9733c9650db6,40389712-47dc-4847-8e27-dcbf14c9c310,CID-010,2025-07-30,293.59,Discover,Completed,SampleGen
34779517-1c25-4530-ae4e-95cb5a9234aa,b76ab88b-9331-4670-b429-411237afda61,CID-010,2025-08-31,685.07,MC,Completed,SampleGen
dc4b1843-fc4f-44d9-ae6d-38f26ec7284a,8237cb20-8621-4291-8851-cd0f3587f9ca,CID-010,2025-09-02,543.71,VISA,Completed,SampleGen
e0f450da-8e75-46e2-a145-55d6924ab7a6,4eb5a662-7313-4eae-9e87-621163dff6f5,CID-010,2025-09-24,293.59,VISA,Completed,SampleGen
7eb48688-887c-4c00-93f0-8cfa0957347d,2d68b8ad-f71c-4c70-9276-2ad1f8d05a9f,CID-010,2025-10-05,1696.43,AmEx,Completed,SampleGen
03cbd2a8-417b-4ae2-952c-682a187ff07f,68a24a0f-1995-4eb5-aa6f-c590228908e2,CID-010,2025-10-19,2011.78,Discover,Completed,SampleGen
