OrderID,ProductLineName,OrderNumber,CustomerID,CustomerAccountID,OrderDate,OrderStatus,SubTotal,TaxAmount,OrderTotal,PaymentMethod,IsoCurrencyCode,CreatedBy
8dfd7f05-7896-4e84-988b-6703e78a2e6c,Ski,S300011,CID-004,CA-0929,2025-11-08,Completed,359.97,31.5,391.47,AmEx,USD,SampleGen
d1582f32-a3ce-429a-84c2-611d58879659,Ski,S300012,CID-005,CA-0930,2025-06-08,Completed,189.99,16.62,206.61,AmEx,USD,SampleGen
5955cdc7-d1f2-4889-88ce-5111a916e977,Ski,S300013,CID-005,CA-0930,2025-08-18,Completed,239.98,21.0,260.98,VISA,USD,SampleGen
a0b6076a-2f7b-4bf5-aa09-661c1c01e437,Ski,S300014,CID-006,CA-0931,2025-03-25,Completed,1339.96,117.25,1457.21,MC,USD,SampleGen
88865e45-f95d-4f58-9609-0a3fc151d14f,Ski,S300015,CID-006,CA-0931,2026-03-16,Completed,689.97,60.37,750.34,MC,USD,SampleGen
ccf88e39-bf13-40dd-93bb-706e6aeaddcb,Ski,S300016,CID-006,CA-0931,2025-07-26,Shipped,569.97,49.87,619.84,VISA,USD,SampleGen
d58adc1c-b8c5-45d6-a821-a4b494f32056,Ski,S300017,CID-006,CA-0931,2025-05-23,Pending,1679.97,147.0,1826.97,PayPal,USD,SampleGen
dd3edfac-27e3-4c12-8ec5-06e915875a85,Ski,S300018,CID-006,CA-0931,2025-11-10,Shipped,1459.97,127.75,1587.72,VISA,USD,SampleGen
2e290897-6f04-485c-8eef-d2ff4581fb5b,Ski,S300019,CID-007,CA-0932,2026-03-04,Completed,349.99,30.62,380.61,VISA,USD,SampleGen
771761a6-5b43-42b4-9535-5f48b2e70519,Ski,S300020,CID-008,CA-0933,2026-01-28,Completed,839.97,73.5,913.47,AmEx,USD,SampleGen
0fdebabc-0881-4ab2-aa01-8155fb2b400f,Ski,S300021,CID-008,CA-0933,2026-01-25,Completed,1249.96,109.37,1359.33,VISA,USD,SampleGen
b9931229-73af-46ee-bd1f-024e5abba3a7,Ski,S300022,CID-008,CA-0933,2025-08-04,Completed,449.96,39.37,489.33,Discover,USD,SampleGen
1507d463-e1a5-42da-b475-8192ee3e50f2,Ski,S300023,CID-008,CA-0933,2025-11-21,Completed,239.98,21.0,260.98,MC,USD,SampleGen
80ce85ba-8983-4a27-84ca-40e0e8755e96,Ski,S300024,CID-008,CA-0933,2025-08-28,Completed,2619.96,229.25,2849.21,PayPal,USD,SampleGen
db0cd743-d3b7-4b2d-8e83-788907014024,Ski,S300025,CID-009,CA-0934,2025-01-24,Completed,729.98,63.87,793.85,Discover,USD,SampleGen
692dc931-8b9f-44f9-ac21-57e92648559b,Ski,S300026,CID-010,CA-0935,2025-09-09,Completed,1759.95,153.99,1913.94,Discover,USD,SampleGen
df8e104e-1b52-4e9a-a21c-6ac9562c8eac,Ski,S300027,CID-010,CA-0935,2026-03-09,Cancelled,3019.93,264.25,3284.18,PayPal,USD,SampleGen
d74be5d2-00d6-491a-b013-7faa14e806b8,Ski,S300028,CID-010,CA-0935,2026-04-10,Completed,1559.95,136.5,1696.45,VISA,USD,SampleGen
667abf8a-97dc-4384-9ede-e99f5b23a4ac,Ski,S300029,CID-010,CA-0935,2025-06-15,Shipped,1149.96,100.62,1250.58,AmEx,USD,SampleGen
37a03246-43ee-4f86-b214-6953ad797c47,Ski,S300030,CID-010,CA-0935,2025-01-04,Shipped,1299.98,113.75,1413.73,AmEx,USD,SampleGen
7a8d2a7d-4256-4db8-8966-a8a7f75cb1cf,Ski,S300031,CID-010,CA-0935,2025-12-03,Completed,1179.96,103.24,1283.2,PayPal,USD,SampleGen
a88fe160-26e6-4e0b-9cde-965bd63566d6,Ski,S300032,CID-010,CA-0935,2025-08-09,Completed,2099.98,183.75,2283.73,AmEx,USD,SampleGen
252ce467-bb15-4d74-abea-9fbb4b7735e0,Ski,S300033,CID-010,CA-0935,2025-07-25,Shipped,819.95,71.75,891.7,VISA,USD,SampleGen
75157f75-2755-4595-981e-35c375aea2e3,Ski,S300034,CID-010,CA-0935,2025-08-10,Cancelled,239.98,21.0,260.98,MC,USD,SampleGen
b8a2b27f-416d-4ad9-be5c-7faca5d309da,Ski,S300035,CID-011,CA-0936,2026-03-27,Completed,1919.97,168.0,2087.97,VISA,USD,SampleGen
f31c98cb-0ca8-455a-8316-e2d712e004f6,Ski,S300036,CID-011,CA-0936,2025-11-12,Shipped,579.99,50.75,630.74,MC,USD,SampleGen
4ea408b2-e666-478d-ba16-a149f0557c1f,Ski,S300037,CID-011,CA-0936,2025-08-10,Completed,1699.94,148.75,1848.69,MC,USD,SampleGen
d9efbcfc-06aa-421e-bcad-cdaed4cfed74,Ski,S300038,CID-011,CA-0936,2025-11-28,Completed,2179.97,190.75,2370.72,VISA,USD,SampleGen
ced387c8-5c59-41dd-80e5-4a601c75bf4c,Ski,S300039,CID-012,CA-0937,2025-09-04,Shipped,1719.94,150.5,1870.44,MC,USD,SampleGen
351760cd-c064-4d93-8837-cdb7c225e075,Ski,S300040,CID-013,CA-0938,2025-04-16,Completed,839.96,73.5,913.46,AmEx,USD,SampleGen
3fd38b6e-8752-490c-a29f-781aff4f9da2,Ski,S300041,CID-013,CA-0938,2026-03-16,Completed,2179.96,190.75,2370.71,PayPal,USD,SampleGen
6c1a2718-1d6e-449d-a1f8-7e68e12efb9c,Ski,S300042,CID-013,CA-0938,2025-07-04,Completed,749.95,65.62,815.57,AmEx,USD,SampleGen
6ebfca4d-bd5c-4092-8b5e-282d54f60adf,Ski,S300043,CID-014,CA-0939,2025-05-22,Cancelled,2979.96,260.75,3240.71,MC,USD,SampleGen
48fd8512-9779-4aa9-8dfb-58b96f3c92ac,Ski,S300044,CID-015,CA-0940,2025-01-11,Completed,3399.96,297.5,3697.46,PayPal,USD,SampleGen
b349bbf6-b44b-4b1c-a2b0-6e34a5e8df6a,Ski,S300045,CID-016,CA-0941,2026-03-03,Completed,1559.96,136.5,1696.46,VISA,USD,SampleGen
18fa7f8d-20b9-486c-8799-e2393eb75612,Ski,S300046,CID-017,CA-0942,2025-12-02,Cancelled,559.97,49.0,608.97,MC,USD,SampleGen
311fd7af-b307-4d71-9f81-d0c8c9dff536,Ski,S300047,CID-017,CA-0942,2025-08-22,Shipped,779.94,68.25,848.19,MC,USD,SampleGen
4474413b-ec0d-4733-9f1c-dacb87d52959,Ski,S300048,CID-017,CA-0942,2025-06-22,Completed,159.98,14.0,173.98,VISA,USD,SampleGen
dc529cef-2451-4a5e-9996-569af5cfd672,Ski,S300049,CID-018,CA-0943,2026-01-19,Shipped,1029.98,90.12,1120.1,PayPal,USD,SampleGen
4df3a3dd-7415-4159-a117-9b1bf4d9c107,Ski,S300050,CID-018,CA-0943,2025-04-18,Shipped,1669.93,146.12,1816.05,AmEx,USD,SampleGen
d5f08e15-99aa-4626-a995-33d04e1d2fd8,Ski,S300051,CID-018,CA-0943,2026-01-10,Completed,4339.95,379.75,4719.7,Discover,USD,SampleGen
aee2bf2f-be77-4ed8-a34b-30b9522b4ad0,Ski,S300052,CID-018,CA-0943,2025-08-06,Completed,2869.95,251.12,3121.07,VISA,USD,SampleGen
1cdc0823-f01b-4c74-873f-04a422a45d32,Ski,S300053,CID-019,CA-0944,2026-01-13,Cancelled,1649.96,144.37,1794.33,AmEx,USD,SampleGen
6c66caf4-905a-405b-91dc-475cddf60b03,Ski,S300054,CID-019,CA-0944,2026-03-01,Completed,719.96,63.0,782.96,VISA,USD,SampleGen
de58de76-96f0-4f4d-99d0-49e627e5f57b,Ski,S300055,CID-019,CA-0944,2025-08-29,Completed,459.97,40.25,500.22,MC,USD,SampleGen
57b8614b-8831-4633-a384-ee2baa23da8a,Ski,S300056,CID-019,CA-0944,2025-09-06,Shipped,249.99,21.87,271.86,VISA,USD,SampleGen
52d547ab-6071-4f1b-96ef-0509de749bf0,Ski,S300057,CID-019,CA-0944,2025-10-09,Completed,699.96,61.25,761.21,PayPal,USD,SampleGen
7d78b74e-5149-4860-976a-5b625da74442,Ski,S300058,CID-019,CA-0944,2025-02-16,Completed,1299.94,113.75,1413.69,PayPal,USD,SampleGen
81d253ca-d0fc-4500-8b71-40d9a3f9ccc7,Ski,S300059,CID-019,CA-0944,2026-02-21,Completed,1399.96,122.49,1522.45,MC,USD,SampleGen
2f7d49f5-b38a-42d9-9ec4-edd9ffa81ec8,Ski,S300060,CID-020,CA-0945,2025-07-10,Completed,2789.93,244.12,3034.05,VISA,USD,SampleGen
0242e3d0-d73b-4f4a-9783-75aaf64a2f67,Ski,S300061,CID-020,CA-0945,2025-04-03,Completed,689.97,60.37,750.34,AmEx,USD,SampleGen
ff565295-84f7-46d0-8005-7401c3571b0e,Ski,S300062,CID-020,CA-0945,2026-04-24,Completed,2049.97,179.37,2229.34,MC,USD,SampleGen
b5eb82a4-2887-4806-ac52-976a6ac7b192,Ski,S300063,CID-021,CA-0946,2025-12-21,Completed,2009.96,175.87,2185.83,VISA,USD,SampleGen
6aeb3c6f-e7f1-4c49-af00-d65746e9f5fc,Ski,S300064,CID-021,CA-0946,2025-08-25,Completed,29.98,2.62,32.6,MC,USD,SampleGen
a26fcff3-c97c-4f7a-8c31-36d422255c91,Ski,S300065,CID-021,CA-0946,2025-07-24,Completed,2219.93,194.25,2414.18,PayPal,USD,SampleGen
af8e9af9-83f2-45d3-a860-2ea0094f694e,Ski,S300066,CID-021,CA-0946,2025-09-07,Shipped,899.98,78.75,978.73,AmEx,USD,SampleGen
2806e5bc-f22f-4953-aaa8-1122dc175cdc,Ski,S300067,CID-022,CA-0947,2025-09-25,Completed,1089.97,95.37,1185.34,MC,USD,SampleGen
56e87c54-8dd2-47dd-af33-969dafaef74b,Ski,S300068,CID-022,CA-0947,2026-03-24,Completed,3199.94,280.0,3479.94,AmEx,USD,SampleGen
3d17315f-65ad-4f1c-89e2-6fd8340d961b,Ski,S300069,CID-022,CA-0947,2026-04-04,Completed,1779.95,155.75,1935.7,MC,USD,SampleGen
1c7fb2e3-15da-48d9-b2e8-2432ce3a3257,Ski,S300070,CID-023,CA-0948,2025-07-04,Completed,2089.96,182.87,2272.83,VISA,USD,SampleGen
ab03d21f-36f6-4701-87f3-6a838a0c185d,Ski,S300071,CID-023,CA-0948,2025-07-01,Completed,2759.93,241.5,3001.43,PayPal,USD,SampleGen
69c82e4c-d390-44a7-984e-8bb7746468fa,Ski,S300072,CID-023,CA-0948,2025-04-16,Completed,809.95,70.87,880.82,PayPal,USD,SampleGen
89248da6-b6d4-4e99-85e4-63df4906e4aa,Ski,S300073,CID-023,CA-0948,2025-12-21,Completed,549.99,48.12,598.11,MC,USD,SampleGen
03bd2aac-eb05-4e95-9fc0-56f34ce0f649,Ski,S300074,CID-023,CA-0948,2025-09-20,Completed,579.99,50.75,630.74,VISA,USD,SampleGen
9c469efd-a93f-4bc6-bd6c-580f27e2a115,Ski,S300075,CID-023,CA-0948,2025-09-02,Completed,1179.93,103.25,1283.18,PayPal,USD,SampleGen
da11ffb2-3fb7-4d40-a112-8904fefb334e,Ski,S300076,CID-023,CA-0948,2025-08-11,Completed,799.96,70.0,869.96,MC,USD,SampleGen
78182889-4ffc-4e50-895a-989bba5fcef8,Ski,S300077,CID-024,CA-0949,2025-08-21,Pending,189.99,16.62,206.61,AmEx,USD,SampleGen
04b4d11c-25e0-4c99-b2e5-bc1aee2ae790,Ski,S300078,CID-024,CA-0949,2025-11-28,Completed,1199.96,105.0,1304.96,PayPal,USD,SampleGen
2d700687-3e32-44b3-b305-1338ba379407,Ski,S300079,CID-025,CA-0950,2025-02-02,Completed,3349.95,293.12,3643.07,MC,USD,SampleGen
ba45dae2-3837-493c-ac86-a09bed9fbd6a,Ski,S300080,CID-026,CA-0951,2025-02-27,Pending,1949.95,170.62,2120.57,Discover,USD,SampleGen
4c175891-1dd9-4a16-b185-4869868726cb,Ski,S300081,CID-026,CA-0951,2025-05-14,Shipped,189.99,16.62,206.61,AmEx,USD,SampleGen
5caa9907-896a-4ca2-82ed-19d7602036eb,Ski,S300082,CID-027,CA-0952,2025-10-06,Completed,829.97,72.62,902.59,AmEx,USD,SampleGen
008b6098-064e-4dbd-b10d-8b56f93fe1a8,Ski,S300083,CID-027,CA-0952,2025-10-24,Completed,1224.95,107.18,1332.13,Discover,USD,SampleGen
a2887745-b91e-404e-a22d-bca7ac3cb56f,Ski,S300084,CID-028,CA-0953,2025-01-04,Completed,929.96,81.37,1011.33,VISA,USD,SampleGen
2f100a66-e51a-4c2c-9820-f9d1efbb5b61,Ski,S300085,CID-028,CA-0953,2025-12-01,Completed,1299.99,113.75,1413.74,MC,USD,SampleGen
64619c78-95e5-477f-b87c-57537e9ee715,Ski,S300086,CID-028,CA-0953,2025-12-08,Completed,3459.95,302.75,3762.7,MC,USD,SampleGen
d9108e59-7661-4585-bec9-5f0830849b47,Ski,S300087,CID-028,CA-0953,2025-10-24,Completed,2349.96,205.62,2555.58,AmEx,USD,SampleGen
ef9af821-a4c1-43ca-954b-2c736f2d9c97,Ski,S300088,CID-028,CA-0953,2025-11-07,Completed,1839.95,161.0,2000.95,PayPal,USD,SampleGen
a5820ebd-d3ae-4d4b-b8f4-ad39fcbbebf1,Ski,S300089,CID-029,CA-0954,2025-04-24,Completed,599.98,52.5,652.48,VISA,USD,SampleGen
c226d562-6ea9-4324-a72c-b81081857ee4,Ski,S300090,CID-029,CA-0954,2025-10-01,Completed,159.98,14.0,173.98,AmEx,USD,SampleGen
0e7d6814-0e12-4518-a28d-f5a871faa82d,Ski,S300091,CID-029,CA-0954,2025-02-02,Completed,2249.96,196.87,2446.83,VISA,USD,SampleGen
698ec3e2-95f4-4b8f-9b8a-344860f69a65,Ski,S300092,CID-029,CA-0954,2026-03-16,Pending,299.98,26.25,326.23,AmEx,USD,SampleGen
0d2bafd2-c167-4e18-a285-44fc65e21c7e,Ski,S300093,CID-030,CA-0955,2025-10-01,Completed,3929.95,343.87,4273.82,PayPal,USD,SampleGen
9282a519-f43e-437f-9fcc-e321375ed787,Ski,S300094,CID-031,CA-0956,2025-01-01,Completed,519.98,45.5,565.48,Discover,USD,SampleGen
356c6500-46b9-4124-aaab-ed29639d859f,Ski,S300095,CID-031,CA-0956,2025-04-30,Completed,1629.96,142.62,1772.58,VISA,USD,SampleGen
a851245d-5d33-47be-9c8e-015bda0ac3a2,Ski,S300096,CID-032,CA-0957,2026-02-04,Completed,3309.93,289.62,3599.55,AmEx,USD,SampleGen
3290f76c-bd79-4aa6-bb26-1fbc49a8dfb8,Ski,S300097,CID-032,CA-0957,2025-03-13,Cancelled,199.98,17.5,217.48,MC,USD,SampleGen
8ad01e8b-ff5f-4cd7-b040-e5959a4a516e,Ski,S300098,CID-032,CA-0957,2025-07-22,Completed,274.97,24.06,299.03,PayPal,USD,SampleGen
8ba74c7d-f482-4a4f-bea9-01a1501d1c8f,Ski,S300099,CID-033,CA-0958,2025-05-01,Pending,1379.97,120.74,1500.71,AmEx,USD,SampleGen
92133fd9-8783-4751-bf1b-d048f2b491bf,Ski,S300100,CID-033,CA-0958,2025-01-31,Completed,1729.96,151.37,1881.33,MC,USD,SampleGen
b6c92ed1-63d9-4eee-9916-645ae68b5419,Ski,S300101,CID-034,CA-0959,2025-05-16,Completed,729.95,63.87,793.82,PayPal,USD,SampleGen
80e4c710-cbda-4e94-8a21-67481252cbe9,Ski,S300102,CID-034,CA-0959,2025-07-17,Pending,929.97,81.37,1011.34,MC,USD,SampleGen
be2c622e-1aac-47f2-bef3-dd58fd71c507,Ski,S300103,CID-035,CA-0960,2025-05-23,Completed,889.96,77.87,967.83,MC,USD,SampleGen
66d7a203-8c80-4252-bca1-e562c68b40da,Ski,S300104,CID-036,CA-0961,2025-07-08,Completed,799.99,70.0,869.99,AmEx,USD,SampleGen
4415edbd-da07-4f54-86dd-90ea20899a00,Ski,S300105,CID-036,CA-0961,2025-04-24,Completed,2099.97,183.75,2283.72,VISA,USD,SampleGen
df4ef6c8-75e8-4e3f-97fe-0b252fc53d75,Ski,S300106,CID-036,CA-0961,2025-06-13,Completed,119.99,10.5,130.49,AmEx,USD,SampleGen
d4f4d747-ca93-4048-8db6-098680e1155c,Ski,S300107,CID-036,CA-0961,2025-04-19,Pending,79.99,7.0,86.99,Discover,USD,SampleGen
a25d0a8e-e9f9-4f00-baa1-967ff6eaed21,Ski,S300108,CID-037,CA-0962,2025-04-13,Completed,2539.96,222.25,2762.21,AmEx,USD,SampleGen
02234697-aba0-4a08-bf39-363de032ca77,Ski,S300109,CID-037,CA-0962,2025-11-20,Completed,2659.95,232.74,2892.69,VISA,USD,SampleGen
d4679d64-8e36-491c-b575-33f60707f4b9,Ski,S300110,CID-037,CA-0962,2025-02-01,Shipped,329.97,28.87,358.84,PayPal,USD,SampleGen
329ec667-cdec-468f-8cfc-0fec9245d56d,Ski,S300111,CID-037,CA-0962,2025-12-12,Completed,399.98,35.0,434.98,PayPal,USD,SampleGen
dc410e41-de6c-4846-b9b0-979eaddb3497,Ski,S300112,CID-038,CA-0963,2026-04-09,Cancelled,2279.92,199.5,2479.42,MC,USD,SampleGen
87c243c8-ffe2-4462-9039-6d7e6876c6a2,Ski,S300113,CID-038,CA-0963,2025-08-07,Completed,459.97,40.25,500.22,PayPal,USD,SampleGen
7e3121f9-e7d6-4406-92c9-82bfe270d044,Ski,S300114,CID-038,CA-0963,2026-03-05,Completed,1049.94,91.87,1141.81,AmEx,USD,SampleGen
e2ac266b-0f4d-467b-9d8a-b82e33f781b4,Ski,S300115,CID-038,CA-0963,2025-07-23,Completed,1939.96,169.75,2109.71,MC,USD,SampleGen
b2166ab0-3b65-48ff-add9-0b8466c549ab,Ski,S300116,CID-039,CA-0964,2025-04-22,Completed,829.98,72.62,902.6,PayPal,USD,SampleGen
3726b591-2d32-46e2-a51c-5f2f529fdf01,Ski,S300117,CID-039,CA-0964,2026-01-08,Completed,2409.94,210.87,2620.81,VISA,USD,SampleGen
37267d84-5575-480a-8cc2-5e2a22c217ac,Ski,S300118,CID-039,CA-0964,2025-01-02,Completed,349.99,30.62,380.61,AmEx,USD,SampleGen
3b11e992-f460-499d-8458-fbef8f364ae4,Ski,S300119,CID-040,CA-0965,2025-06-07,Completed,719.96,63.0,782.96,PayPal,USD,SampleGen
948ac3e1-086a-49c3-ab62-a00f828c6321,Ski,S300120,CID-040,CA-0965,2026-04-17,Completed,959.95,84.0,1043.95,PayPal,USD,SampleGen
c4fe55e4-6f94-47ee-b0c0-b83d16f9b299,Ski,S300121,CID-040,CA-0965,2025-02-04,Completed,3399.93,297.5,3697.43,MC,USD,SampleGen
94abd492-958f-4aa8-8cef-677b0f2d2798,Ski,S300122,CID-041,CA-0966,2025-05-01,Shipped,2919.96,255.5,3175.46,MC,USD,SampleGen
ef277450-fe46-4727-be1d-1e52365208b1,Ski,S300123,CID-041,CA-0966,2025-04-07,Shipped,1999.95,175.0,2174.95,AmEx,USD,SampleGen
5b855b1b-7027-4591-afb1-8cb76b7be084,Ski,S300124,CID-042,CA-0967,2025-08-21,Completed,1299.96,113.75,1413.71,VISA,USD,SampleGen
0b1de032-eed8-4a7d-86da-e38d8eec4873,Ski,S300125,CID-042,CA-0967,2025-11-29,Completed,499.96,43.75,543.71,VISA,USD,SampleGen
ff29c296-eeb8-407c-b700-275536c55bc9,Ski,S300126,CID-042,CA-0967,2026-04-19,Cancelled,1349.97,118.12,1468.09,PayPal,USD,SampleGen
e1dfdda3-5000-49fd-b7d4-64adabc8ce47,Ski,S300127,CID-042,CA-0967,2025-08-25,Pending,799.99,70.0,869.99,MC,USD,SampleGen
2828a089-f72d-4ed3-b5cf-752349235fc5,Ski,S300128,CID-042,CA-0967,2026-02-07,Completed,2969.95,259.87,3229.82,VISA,USD,SampleGen
ffeab345-e9c0-4897-916d-d4375c35b13d,Ski,S300129,CID-043,CA-0968,2025-03-24,Completed,1429.93,125.12,1555.05,MC,USD,SampleGen
ae3d6cbc-bed5-4be8-8229-55d03864b889,Ski,S300130,CID-043,CA-0968,2025-04-26,Completed,799.98,70.0,869.98,VISA,USD,SampleGen
a9fa48d1-266b-4b81-89b4-6ce0384d5b71,Ski,S300131,CID-044,CA-0969,2026-01-30,Completed,609.97,53.37,663.34,AmEx,USD,SampleGen
6b7dac8a-cefb-451b-a519-b6d5553163c8,Ski,S300132,CID-044,CA-0969,2025-03-29,Completed,699.98,61.25,761.23,MC,USD,SampleGen
c262f380-07ea-45f4-b009-768ba5575139,Ski,S300133,CID-045,CA-0970,2026-01-23,Cancelled,3099.97,271.25,3371.22,VISA,USD,SampleGen
27107e2a-6d23-4dd8-8f60-53f1d5d4f64a,Ski,S300134,CID-046,CA-0971,2025-05-08,Shipped,1829.96,160.12,1990.08,AmEx,USD,SampleGen
63dcb60f-2d57-4c5d-80a8-7dd3a509c8b5,Ski,S300135,CID-046,CA-0971,2025-01-11,Completed,1099.98,96.24,1196.22,PayPal,USD,SampleGen
1a82f046-fd28-469f-bc93-7f641dfdef7e,Ski,S300136,CID-047,CA-0972,2025-06-19,Completed,2249.94,196.87,2446.81,MC,USD,SampleGen
80d1adf0-626f-4645-8734-899f476d507e,Ski,S300137,CID-047,CA-0972,2026-04-29,Shipped,2999.94,262.5,3262.44,PayPal,USD,SampleGen
43a6ce25-4d7b-4155-82c4-720b4457ba96,Ski,S300138,CID-047,CA-0972,2025-11-14,Completed,599.97,52.5,652.47,MC,USD,SampleGen
9032eca7-1b24-4693-b868-481646edf72b,Ski,S300139,CID-047,CA-0972,2025-04-03,Completed,879.95,76.99,956.94,VISA,USD,SampleGen
e8251420-bcfb-4196-946d-25e6f1e0bc63,Ski,S300140,CID-048,CA-0973,2025-09-14,Pending,559.94,49.0,608.94,PayPal,USD,SampleGen
a9337d1d-62e4-42ad-a0b5-13662d41cde4,Ski,S300141,CID-048,CA-0973,2025-02-23,Completed,399.99,35.0,434.99,PayPal,USD,SampleGen
6b8d55f6-71ff-40c4-bd53-f10042babdc6,Ski,S300142,CID-048,CA-0973,2025-01-05,Pending,1039.95,91.0,1130.95,MC,USD,SampleGen
d96cbadd-da67-45a4-9429-6c8c15fe5b5e,Ski,S300143,CID-049,CA-0974,2025-05-17,Completed,1799.96,157.5,1957.46,VISA,USD,SampleGen
cc902397-daa1-42b8-8330-b9130b0f9231,Ski,S300144,CID-050,CA-0975,2025-01-02,Completed,549.99,48.12,598.11,AmEx,USD,SampleGen
2781c39d-c4a1-4b20-a04d-66e1e66be33b,Ski,S300145,CID-050,CA-0975,2026-04-14,Completed,989.98,86.62,1076.6,AmEx,USD,SampleGen
6eea0e7f-11c3-47cd-b081-7f0da56707ba,Ski,S300146,CID-051,CA-0976,2025-08-04,Completed,1959.96,171.5,2131.46,VISA,USD,SampleGen
7b6ea08d-b03e-4145-8396-4fd4e68a6c37,Ski,S300147,CID-052,CA-0977,2025-07-07,Completed,379.98,33.25,413.23,MC,USD,SampleGen
3fe69806-1259-4746-a3e5-d721a91f62e9,Ski,S300148,CID-052,CA-0977,2025-04-11,Pending,1699.96,148.75,1848.71,MC,USD,SampleGen
884efc5b-1d79-4e7e-aa23-94cc179083c8,Ski,S300149,CID-052,CA-0977,2025-07-22,Shipped,599.98,52.5,652.48,Discover,USD,SampleGen
ff3df4b5-c1ef-44c8-a753-8457928f5265,Ski,S300150,CID-052,CA-0977,2026-04-10,Completed,1339.96,117.25,1457.21,PayPal,USD,SampleGen
711df39c-3d91-4a71-b6b3-b7537b928ac1,Ski,S300151,CID-053,CA-0978,2025-09-17,Completed,989.96,86.62,1076.58,MC,USD,SampleGen
8b363a2b-b349-4882-b463-a813b290c75f,Ski,S300152,CID-054,CA-0979,2025-09-05,Completed,859.96,75.24,935.2,VISA,USD,SampleGen
029997df-08be-4e15-a3ba-27594cc5e2d5,Ski,S300153,CID-054,CA-0979,2025-11-01,Completed,379.98,33.25,413.23,AmEx,USD,SampleGen
a9d0c850-847a-42a7-b48c-8acffd90c4af,Ski,S300154,CID-054,CA-0979,2025-08-18,Completed,419.98,36.75,456.73,AmEx,USD,SampleGen
c846e1eb-9e63-4a18-9ed1-fc93be450de6,Ski,S300155,CID-055,CA-0980,2025-03-16,Completed,149.99,13.12,163.11,VISA,USD,SampleGen
3040b734-9143-44db-8bcb-6512c40aa15e,Ski,S300156,CID-056,CA-0981,2025-07-20,Completed,59.99,5.25,65.24,Discover,USD,SampleGen
fbe8c10a-3cea-47df-bac5-6d2ccdec9e83,Ski,S300157,CID-057,CA-0982,2025-05-29,Cancelled,159.98,14.0,173.98,MC,USD,SampleGen
4e279a27-6d36-44c7-a4f6-9442ac1f5bf9,Ski,S300158,CID-057,CA-0982,2026-04-29,Completed,789.97,69.12,859.09,PayPal,USD,SampleGen
06b06091-00e5-4c9d-9ee8-b657a8f9cb1f,Ski,S300159,CID-058,CA-0983,2025-07-10,Completed,279.97,24.5,304.47,MC,USD,SampleGen
697c56d6-26b5-45b1-9fc8-8bd82a54e30e,Ski,S300160,CID-058,CA-0983,2026-01-28,Cancelled,799.99,70.0,869.99,MC,USD,SampleGen
99e04778-591f-47c4-8bdb-00f7cef80702,Ski,S300161,CID-058,CA-0983,2025-05-23,Completed,799.99,70.0,869.99,VISA,USD,SampleGen
491e63e8-859f-4227-9c68-3ae9717c589b,Ski,S300162,CID-059,CA-0984,2025-04-15,Completed,119.99,10.5,130.49,VISA,USD,SampleGen
867cf4dd-c30e-43af-b03b-b2196c2e806c,Ski,S300163,CID-059,CA-0984,2026-01-31,Completed,299.99,26.25,326.24,VISA,USD,SampleGen
ea4eb5fc-45a6-41ae-858b-2da2af4da1bd,Ski,S300164,CID-059,CA-0984,2025-03-19,Completed,1159.96,101.49,1261.45,Discover,USD,SampleGen
